chr	start	stop	name	pct_at	pct_gc	num_A	num_C	num_G	num_T	num_N	num_oth	seq_len
3	199550851	199557017	GRMZM2G159105	0.609471	0.390529	1777	1258	1150	1981	0	0	6166
3	199559580	199563723	GRMZM2G159171	0.499397	0.500603	1021	1068	1006	1048	0	0	4143
3	199623784	199629482	GRMZM5G815165	0.521587	0.478413	1538	1378	1348	1434	0	0	5698
3	199633533	199636488	GRMZM2G078210	0.417259	0.582741	661	845	877	572	0	0	2955
3	199686605	199692163	GRMZM5G887890	0.627384	0.372616	1518	1028	1043	1969	0	0	5558
3	199694406	199713401	GRMZM2G005082	0.521558	0.462648	5088	4628	4160	4819	300	0	18995
3	199692682	199693765	GRMZM2G140455	0.406279	0.593721	234	290	353	206	0	0	1083
3	199722329	199723339	GRMZM2G051151	0.499010	0.500990	266	245	261	238	0	0	1010
3	199723298	199732518	GRMZM5G836674	0.608894	0.391106	3020	1811	1795	2594	0	0	9220
3	199733480	199737149	GRMZM2G051288	0.566094	0.433906	1142	821	771	935	0	0	3669
3	199738264	199738908	GRMZM2G702135	0.416149	0.583851	89	212	164	179	0	0	644
3	199898627	199906874	GRMZM5G879882	0.573178	0.426822	2207	1757	1763	2520	0	0	8247
3	199925329	199929014	AC211175	0.494437	0.505563	981	880	983	841	0	0	3685
3	199933155	199933358	AC211175	0.403941	0.596059	27	74	47	55	0	0	203
3	200024800	200031833	GRMZM5G886883	0.557372	0.442628	1849	1613	1500	2071	0	0	7033
3	200033262	200034904	GRMZM2G142553	0.587089	0.412911	454	312	366	510	0	0	1642
3	200055709	200056337	AC204712	0.425159	0.574841	170	177	184	97	0	0	628
3	200107688	200115852	GRMZM2G111510	0.583415	0.416585	2200	1696	1705	2563	0	0	8164
3	200139890	200140810	GRMZM2G111436	0.389130	0.610870	156	285	277	202	0	0	920
3	200186360	200187097	AC204712	0.211669	0.788331	114	266	315	42	0	0	737
3	200205517	200209696	GRMZM2G158562	0.588658	0.411342	1073	792	927	1387	0	0	4179
3	200202139	200205387	GRMZM2G158645	0.559729	0.440271	896	778	652	922	0	0	3248
3	200237242	200241760	GRMZM2G031308	0.556662	0.443338	1334	1097	906	1181	0	0	4518
3	200258552	200262716	GRMZM2G078756	0.593180	0.406820	1089	811	883	1381	0	0	4164
3	200256690	200257704	GRMZM2G078771	0.374753	0.625247	195	312	322	185	0	0	1014
3	200267429	200270495	AC190883	0.611872	0.388128	883	517	673	993	0	0	3066
3	200263076	200265377	GRMZM2G381025	0.451543	0.548457	512	665	597	527	0	0	2301
3	200282332	200292464	GRMZM2G122072	0.527833	0.472167	2789	2259	2525	2559	0	0	10132
3	200364161	200384940	GRMZM2G138152	0.513692	0.481448	5447	5054	4950	5227	101	0	20779
3	200470035	200470681	GRMZM2G028547	0.574303	0.425697	185	159	116	186	0	0	646
3	200478620	200488693	GRMZM2G330229	0.634568	0.355505	3171	1614	1967	3221	100	0	10073
3	200493639	200502998	GRMZM2G069865	0.564056	0.435944	2490	1976	2104	2789	0	0	9359
3	200503798	200505885	GRMZM5G800586	0.399617	0.600383	438	626	627	396	0	0	2087
3	200677772	200677924	GRMZM2G702140	0.480263	0.519737	36	47	32	37	0	0	152
3	200773598	200779460	GRMZM2G022625	0.583248	0.416752	1774	1143	1300	1645	0	0	5862
3	200770761	200772306	GRMZM2G023285	0.326861	0.673139	273	517	523	232	0	0	1545
3	200829116	200833807	GRMZM2G012174	0.554253	0.445747	1330	1122	969	1270	0	0	4691
3	200947899	200949385	GRMZM5G886177	0.442799	0.557201	319	411	417	339	0	0	1486
3	201051430	201054304	GRMZM2G166759	0.586639	0.413361	783	570	618	903	0	0	2874
3	201065917	201069794	GRMZM2G335359	0.444932	0.555068	854	1115	1037	871	0	0	3877
3	201085601	201087237	GRMZM2G040298	0.370416	0.629584	291	505	525	315	0	0	1636
3	201119094	201130453	GRMZM2G059801	0.582974	0.417026	3390	2540	2197	3232	0	0	11359
3	201118376	201119174	GRMZM2G359670	0.434837	0.565163	163	208	243	184	0	0	798
3	201136449	201141926	GRMZM2G059753	0.561256	0.438744	1735	1205	1198	1339	0	0	5477
3	201133391	201134364	GRMZM2G059795	0.463515	0.536485	239	231	291	212	0	0	973
3	201168888	201169315	GRMZM2G059663	0.405152	0.594848	92	81	173	81	0	0	427
3	201165017	201167248	GRMZM2G059700	0.336172	0.663828	349	745	736	401	0	0	2231
3	201167455	201168091	GRMZM5G878322	0.418239	0.581761	119	191	179	147	0	0	636
3	201248394	201248936	AC191539	0.352399	0.647601	91	205	146	100	0	0	542
3	201251020	201253819	GRMZM2G013555	0.577706	0.422294	851	587	595	766	0	0	2799
3	201254521	201257738	GRMZM2G176841	0.465651	0.472179	720	726	793	778	200	0	3217
3	201257737	201260672	GRMZM2G478414	0.446337	0.553663	632	734	891	678	0	0	2935
3	201266129	201267245	GRMZM2G176912	0.442652	0.557348	285	276	346	209	0	0	1116
3	201299856	201304297	GRMZM2G014499	0.394731	0.605269	853	1406	1282	900	0	0	4441
3	201308648	201310021	GRMZM2G311313	0.505462	0.494538	410	278	401	284	0	0	1373
3	201312738	201313813	GRMZM2G014594	0.620465	0.379535	409	211	197	258	0	0	1075
3	201314352	201321349	GRMZM2G311328	0.564385	0.435615	2175	1527	1521	1774	0	0	6997
3	201327568	201331564	GRMZM2G014770	0.388388	0.611612	866	1222	1222	686	0	0	3996
3	201322693	201323760	GRMZM2G311347	0.484536	0.515464	258	263	287	259	0	0	1067
3	201371184	201375805	GRMZM2G079727	0.522181	0.477819	1159	1118	1090	1254	0	0	4621
3	201381759	201383014	GRMZM2G079883	0.404781	0.595219	262	399	348	246	0	0	1255
3	201391664	201392447	GRMZM2G079897	0.372925	0.627075	139	255	236	153	0	0	783
3	201395365	201402537	GRMZM2G079904	0.557027	0.442973	2157	1748	1429	1838	0	0	7172
3	201450908	201453978	GRMZM2G311003	0.532899	0.467101	882	734	700	754	0	0	3070
3	201535823	201536735	GRMZM2G175444	0.402412	0.597588	178	303	242	189	0	0	912
3	201607912	201617576	GRMZM2G000614	0.564776	0.435224	2846	2118	2088	2612	0	0	9664
3	201645016	201645685	GRMZM2G406088	0.004484	0.007474	3	5	0	0	661	0	669
3	201694603	201701075	GRMZM2G025860	0.537392	0.462608	1787	1470	1524	1691	0	0	6472
3	201756750	201761834	GRMZM2G159724	0.551731	0.448269	1544	1147	1132	1261	0	0	5084
3	201751862	201752245	GRMZM2G702144	0.407311	0.592689	91	95	132	65	0	0	383
3	201841935	201846240	GRMZM5G828603	0.563531	0.413240	1174	885	894	1252	100	0	4305
3	201854916	201860066	GRMZM2G171426	0.563689	0.436311	1402	1197	1050	1501	0	0	5150
3	201861548	201871590	GRMZM2G171373	0.504282	0.495718	2351	2911	2067	2713	0	0	10042
3	201937834	201939523	AC198691	0.506217	0.493783	407	373	461	448	0	0	1689
3	201966294	201973588	GRMZM2G167856	0.608171	0.391829	1999	1437	1421	2437	0	0	7294
3	201981098	201981983	GRMZM2G468111	0.491525	0.508475	203	233	217	232	0	0	885
3	202003123	202004768	GRMZM2G167829	0.442553	0.557447	374	466	451	354	0	0	1645
3	202018462	202020410	GRMZM2G099166	0.418891	0.581109	337	545	587	479	0	0	1948
3	202026811	202027369	GRMZM2G398922	0.431900	0.568100	160	142	175	81	0	0	558
3	202026811	202027369	GRMZM5G822284	0.431900	0.568100	160	142	175	81	0	0	558
3	202059291	202064950	GRMZM2G077307	0.590917	0.409083	1886	1196	1119	1458	0	0	5659
3	202107595	202112271	GRMZM2G158013	0.476048	0.523952	1036	1220	1230	1190	0	0	4676
3	202118588	202121633	AC197055	0.505747	0.494253	915	737	768	625	0	0	3045
3	202140574	202142991	GRMZM2G150450	0.455110	0.544890	526	601	716	574	0	0	2417
3	202185605	202186963	GRMZM2G112205	0.305596	0.694404	223	422	521	192	0	0	1358
3	202182478	202184072	GRMZM2G112222	0.414053	0.585947	301	463	471	359	0	0	1594
3	202208288	202210848	GRMZM2G069229	0.551953	0.448047	774	569	578	639	0	0	2560
3	202212383	202221140	GRMZM2G069061	0.527464	0.472536	2428	2135	2003	2191	0	0	8757
3	202254408	202255642	GRMZM2G015908	0.358185	0.641815	228	373	419	214	0	0	1234
3	202295636	202297204	AC213769	0.429847	0.570153	352	421	473	322	0	0	1568
3	202326227	202328968	GRMZM2G116271	0.499818	0.500182	745	682	689	625	0	0	2741
3	202329201	202332687	GRMZM2G116282	0.532989	0.467011	1014	878	750	844	0	0	3486
3	202355172	202370255	GRMZM2G418004	0.565338	0.434662	4283	3250	3306	4244	0	0	15083
3	202434871	202437693	GRMZM2G161868	0.522679	0.477321	663	650	697	812	0	0	2822
3	202504731	202507981	GRMZM2G055276	0.534769	0.465231	783	670	842	955	0	0	3250
3	202581113	202585828	GRMZM2G387993	0.606787	0.393213	1432	930	924	1429	0	0	4715
3	202627847	202629036	GRMZM2G315850	0.646762	0.353238	365	194	226	404	0	0	1189
3	202783151	202787885	GRMZM2G054221	0.559358	0.440642	1487	1051	1035	1161	0	0	4734
3	202790243	202793123	GRMZM2G054115	0.456944	0.543056	668	791	773	648	0	0	2880
3	202838552	202840719	GRMZM2G181135	0.412552	0.587448	432	633	640	462	0	0	2167
3	202849020	202849675	GRMZM2G702146	0.438168	0.561832	136	182	186	151	0	0	655
3	202868078	202872203	GRMZM2G425249	0.547636	0.452364	1014	899	967	1245	0	0	4125
3	202899044	202905460	AC207628	0.584632	0.415368	1977	1347	1318	1774	0	0	6416
3	202909330	202910228	AC207628	0.321826	0.678174	135	328	281	154	0	0	898
3	202916871	202920795	AC207628	0.585372	0.414628	1105	795	832	1192	0	0	3924
3	202928077	202928907	AC207628	0.569880	0.430120	259	169	188	214	0	0	830
3	202969695	202980209	AC207628	0.476412	0.523588	2637	2726	2779	2372	0	0	10514
3	203002579	203005106	GRMZM5G839411	0.571824	0.428176	669	517	565	776	0	0	2527
3	203012305	203014760	AC207628	0.574745	0.425255	601	494	550	810	0	0	2455
3	203014804	203037599	GRMZM5G863596	0.554595	0.445405	6427	5543	4610	6215	0	0	22795
3	203155289	203156281	GRMZM2G101405	0.424395	0.575605	214	281	290	207	0	0	992
3	203217608	203218132	AC201767	0.362595	0.637405	72	191	143	118	0	0	524
3	203241104	203241891	GRMZM2G131099	0.472681	0.527319	199	192	223	173	0	0	787
3	203356766	203361638	GRMZM2G474537	0.493021	0.506979	1167	1170	1300	1235	0	0	4872
3	203535268	203551467	GRMZM2G113319	0.521390	0.472437	4292	3390	4263	4154	100	0	16199
3	203534084	203534827	GRMZM2G140409	0.510094	0.489906	193	197	167	186	0	0	743
3	203553884	203555863	AC186669	0.488631	0.511369	453	476	536	514	0	0	1979
3	203572897	203579776	AC195154	0.609391	0.390609	2165	1331	1356	2027	0	0	6879
3	203650922	203654674	GRMZM2G167809	0.591951	0.408049	1190	806	725	1031	0	0	3752
3	203754878	203756791	GRMZM2G036245	0.525353	0.474647	560	427	481	445	0	0	1913
3	203752891	203753900	GRMZM2G338293	0.313181	0.686819	167	349	344	149	0	0	1009
3	203823954	203825473	GRMZM2G380088	0.365372	0.634628	268	494	470	287	0	0	1519
3	203830115	203833099	GRMZM2G077293	0.573391	0.426609	952	665	608	759	0	0	2984
3	203840464	203843595	AC209831	0.517087	0.482913	934	744	768	685	0	0	3131
3	203936858	203939163	GRMZM2G331723	0.562690	0.437310	679	544	464	618	0	0	2305
3	203940612	203942256	GRMZM2G331720	0.368005	0.631995	290	548	491	315	0	0	1644
3	203965360	203967078	GRMZM2G035994	0.292782	0.707218	246	584	631	257	0	0	1718
3	204063205	204063664	GRMZM5G890625	0.392157	0.607843	82	102	177	98	0	0	459
3	204143322	204150369	GRMZM2G137965	0.598553	0.401447	2377	1485	1344	1841	0	0	7047
3	204165866	204170352	GRMZM2G330298	0.600535	0.399465	1279	893	899	1415	0	0	4486
3	204197528	204203129	GRMZM2G037379	0.537047	0.462953	1657	1258	1335	1351	0	0	5601
3	204223729	204225740	GRMZM2G088783	0.433615	0.566385	428	567	572	444	0	0	2011
3	204260715	204261654	GRMZM2G151124	0.496273	0.503727	219	262	211	247	0	0	939
3	204346306	204348940	GRMZM2G311342	0.470008	0.529992	612	699	697	626	0	0	2634
3	204357024	204359995	GRMZM2G008726	0.529451	0.470549	754	680	718	819	0	0	2971
3	204353126	204355836	GRMZM2G008764	0.498155	0.501845	623	643	717	727	0	0	2710
3	204370320	204374239	GRMZM2G027023	0.562388	0.437612	1258	861	854	946	0	0	3919
3	204427191	204429839	GRMZM2G108318	0.491692	0.508308	718	604	742	584	0	0	2648
3	204430350	204438077	GRMZM2G108424	0.589103	0.410897	2497	1697	1478	2055	0	0	7727
3	204533957	204536513	GRMZM2G111666	0.388498	0.611502	484	772	791	509	0	0	2556
3	204542135	204548183	GRMZM2G111611	0.586640	0.413360	1926	1365	1135	1622	0	0	6048
3	204655709	204655897	AC194298	0.202128	0.797872	28	59	91	10	0	0	188
3	204658348	204663171	GRMZM2G091494	0.586564	0.413436	1208	962	1032	1621	0	0	4823
3	204651105	204655999	GRMZM2G091540	0.459134	0.540866	1066	1256	1391	1181	0	0	4894
3	204663645	204664298	GRMZM2G392345	0.441041	0.558959	123	190	175	165	0	0	653
3	204699353	204701926	GRMZM2G159948	0.556160	0.443840	652	526	616	779	0	0	2573
3	204715843	204717903	GRMZM2G159937	0.330583	0.669418	329	673	706	352	0	0	2060
3	204733061	204736150	GRMZM2G159924	0.578504	0.421496	883	656	646	904	0	0	3089
3	204734588	204735771	GRMZM2G159935	0.615385	0.384615	374	241	214	354	0	0	1183
3	204761034	204762288	GRMZM2G425629	0.392345	0.607656	270	366	396	222	0	0	1254
3	204765148	204766293	GRMZM2G425638	0.394760	0.605240	235	290	403	217	0	0	1145
3	204791569	204791874	GRMZM2G418256	0.262295	0.737705	47	108	117	33	0	0	305
3	204817521	204817918	GRMZM2G070348	0.380353	0.619647	71	102	144	80	0	0	397
3	204823181	204823578	GRMZM2G070356	0.370277	0.629723	69	104	146	78	0	0	397
3	204880040	204886394	GRMZM2G100597	0.500000	0.468524	1652	1418	1559	1525	200	0	6354
3	204998572	205005631	GRMZM2G107754	0.512537	0.459130	1834	1665	1576	1784	200	0	7059
3	205063870	205069743	GRMZM2G333833	0.586072	0.413928	1882	1198	1233	1560	0	0	5873
3	205077941	205079549	GRMZM2G035222	0.317164	0.682836	236	523	575	274	0	0	1608
3	205070403	205073327	GRMZM2G035276	0.387825	0.612175	571	945	845	563	0	0	2924
3	205088842	205097490	GRMZM2G034975	0.519542	0.480458	2428	1969	2186	2065	0	0	8648
3	205086253	205087576	GRMZM5G837754	0.548753	0.451247	318	300	297	408	0	0	1323
3	205101511	205102449	GRMZM2G034932	0.579957	0.420043	278	203	191	266	0	0	938
3	205178928	205180092	GRMZM2G003838	0.508591	0.491409	306	304	268	286	0	0	1164
3	205218173	205222693	GRMZM2G098569	0.594912	0.405088	1475	922	909	1214	0	0	4520
3	205211863	205216704	GRMZM2G162145	0.598637	0.401363	1529	1008	935	1369	0	0	4841
3	205311638	205316052	GRMZM2G386113	0.496375	0.503625	1152	1076	1147	1039	0	0	4414
3	205336001	205340003	GRMZM2G126853	0.543728	0.456272	1176	990	836	1000	0	0	4002
3	205331970	205333958	GRMZM6G056015	0.445674	0.504024	354	511	491	532	100	0	1988
3	205369889	205371485	GRMZM2G057283	0.494361	0.505639	442	420	387	347	0	0	1596
3	205423100	205424451	GRMZM2G335826	0.346410	0.653590	247	419	464	221	0	0	1351
3	205438137	205439772	GRMZM2G041774	0.297859	0.702141	259	569	579	228	0	0	1635
3	205449652	205451358	GRMZM2G165099	0.330012	0.669988	272	588	555	291	0	0	1706
3	205466921	205468431	GRMZM2G404078	0.303311	0.696689	220	564	488	238	0	0	1510
3	205547940	205557346	GRMZM2G420334	0.578567	0.421433	2979	2013	1951	2463	0	0	9406
3	205611714	205614906	AC191541	0.516917	0.483083	839	737	805	811	0	0	3192
3	205615691	205623659	GRMZM2G454789	0.560115	0.439885	2067	1772	1733	2396	0	0	7968
3	205646761	205648417	GRMZM2G702163	0.423309	0.576691	406	460	495	295	0	0	1656
3	205674270	205675787	GRMZM2G083850	0.380356	0.619644	313	483	457	264	0	0	1517
3	205695430	205702876	GRMZM2G157317	0.508730	0.491270	1773	1829	1829	2015	0	0	7446
3	205769269	205770969	GRMZM2G051683	0.338235	0.661765	295	574	551	280	0	0	1700
3	205847178	205848770	GRMZM5G833207	0.550879	0.449121	440	384	331	437	0	0	1592
3	205851010	205851216	GRMZM5G808836	0.339806	0.660194	35	67	69	35	0	0	206
3	205890562	205895099	AC233882	0.567556	0.432444	1378	952	1010	1197	0	0	4537
3	205892216	205915632	GRMZM5G829563	0.502050	0.497950	5599	6392	5268	6157	0	0	23416
3	205916617	205926200	AC233882	0.599082	0.400918	2785	1959	1883	2956	0	0	9583
3	206044738	206049294	GRMZM2G469747	0.568042	0.431958	1185	873	1095	1403	0	0	4556
3	206085634	206086643	GRMZM2G449179	0.541130	0.458870	260	205	258	286	0	0	1009
3	206091517	206100887	GRMZM2G152057	0.483565	0.516435	2126	2507	2332	2405	0	0	9370
3	206225250	206228776	GRMZM2G122296	0.579410	0.420590	1110	799	684	933	0	0	3526
3	206259529	206265980	GRMZM2G055450	0.574795	0.425205	2019	1365	1378	1689	0	0	6451
3	206391112	206393952	GRMZM2G150424	0.532746	0.396831	671	551	576	842	200	0	2840
3	206396161	206414446	GRMZM2G466139	0.589226	0.410774	5080	3551	3960	5694	0	0	18285
3	206492405	206496407	GRMZM2G007339	0.560470	0.439530	1268	853	906	975	0	0	4002
3	206497296	206498152	GRMZM5G859315	0.489486	0.510514	240	204	233	179	0	0	856
3	206557926	206560434	GRMZM2G050697	0.365630	0.634370	453	725	866	464	0	0	2508
3	206596607	206608211	GRMZM2G050596	0.555067	0.444933	3103	2606	2557	3338	0	0	11604
3	206609420	206611386	GRMZM2G050570	0.424212	0.575788	383	622	510	451	0	0	1966
3	206628788	206630985	GRMZM2G349243	0.348202	0.651798	401	722	710	364	0	0	2197
3	206678254	206680040	GRMZM2G169654	0.368981	0.631019	334	606	521	325	0	0	1786
3	206753988	206754758	AC233946	0.429870	0.570130	166	244	195	165	0	0	770
3	206769553	206773212	GRMZM2G122223	0.573381	0.426619	978	751	810	1120	0	0	3659
3	206768316	206768996	GRMZM5G814782	0.339706	0.660294	119	251	198	112	0	0	680
3	206779084	206783854	GRMZM2G109976	0.585115	0.393920	1479	917	962	1312	100	0	4770
3	206829567	206832161	GRMZM2G146878	0.406708	0.593292	447	902	637	608	0	0	2594
3	206834498	206835720	GRMZM2G146887	0.425532	0.574468	258	334	368	262	0	0	1222
3	206848211	206849256	GRMZM2G146913	0.404785	0.595215	208	280	342	215	0	0	1045
3	206915216	206915788	GRMZM2G434541	0.375874	0.624126	121	186	171	94	0	0	572
3	206923289	206924320	GRMZM2G056388	0.392823	0.607177	196	282	344	209	0	0	1031
3	206927174	206927684	GRMZM2G359076	0.296078	0.703922	62	156	203	89	0	0	510
3	206937313	206945699	GRMZM2G055807	0.595397	0.404603	2751	1763	1630	2242	0	0	8386
3	206930806	206936572	GRMZM2G055905	0.575095	0.424905	1866	1278	1172	1450	0	0	5766
3	206949797	206950760	GRMZM2G447632	0.431983	0.568017	190	247	300	226	0	0	963
3	206999371	207007410	GRMZM2G448672	0.456151	0.543849	1748	2043	2329	1919	0	0	8039
3	207013908	207015352	GRMZM2G448710	0.486842	0.513158	370	322	419	333	0	0	1444
3	207029163	207037369	GRMZM2G028568	0.471850	0.528150	1921	2309	2025	1951	0	0	8206
3	207022057	207023790	GRMZM2G497710	0.401616	0.598384	324	533	504	372	0	0	1733
3	207037485	207041393	GRMZM2G028467	0.548618	0.451382	1133	905	859	1011	0	0	3908
3	207087550	207099230	GRMZM2G436804	0.584075	0.415925	3388	2330	2528	3434	0	0	11680
3	207142595	207158897	GRMZM2G312712	0.590480	0.409520	4381	3211	3465	5245	0	0	16302
3	207225866	207227127	GRMZM2G031993	0.317209	0.682791	210	382	479	190	0	0	1261
3	207249421	207257442	GRMZM2G031213	0.578357	0.421643	2440	1647	1735	2199	0	0	8021
3	207297853	207299024	GRMZM2G415772	0.420154	0.579846	179	348	331	313	0	0	1171
3	207314241	207321794	GRMZM2G115390	0.599894	0.400106	1966	1580	1442	2565	0	0	7553
3	207330114	207331214	GRMZM2G415751	0.263636	0.736364	134	423	387	156	0	0	1100
3	207479475	207489194	GRMZM2G020034	0.543574	0.456426	2694	2304	2132	2589	0	0	9719
3	207497547	207507221	GRMZM2G019437	0.558404	0.441596	2859	2209	2063	2543	0	0	9674
3	207492234	207495731	GRMZM2G019738	0.577352	0.422648	911	701	777	1108	0	0	3497
3	207509487	207519744	GRMZM2G316223	0.621039	0.378961	3286	2034	1853	3084	0	0	10257
3	207549227	207550708	GRMZM2G073244	0.340311	0.659689	238	500	477	266	0	0	1481
3	207552341	207563735	GRMZM2G073045	0.551869	0.448131	3239	2552	2554	3049	0	0	11394
3	207626935	207627897	GRMZM2G404126	0.334719	0.665281	157	332	308	165	0	0	962
3	207631016	207636259	GRMZM2G106028	0.553881	0.446119	1520	1191	1148	1384	0	0	5243
3	207695832	207700327	GRMZM2G041275	0.558621	0.441379	1455	954	1030	1056	0	0	4495
3	207787770	207793172	GRMZM2G427067	0.580711	0.419289	1529	1117	1148	1608	0	0	5402
3	207834085	207834825	GRMZM2G083629	0.509459	0.490541	198	178	185	179	0	0	740
3	207850187	207851191	GRMZM5G849099	0.344622	0.655378	174	285	373	172	0	0	1004
3	207971264	207978309	AC233945	0.520795	0.479205	1716	1690	1686	1953	0	0	7045
3	207979813	207981019	GRMZM5G863146	0.388889	0.611111	253	335	402	216	0	0	1206
3	207987758	207990966	GRMZM5G876520	0.599751	0.400249	1077	643	641	847	0	0	3208
3	208112393	208113117	GRMZM2G355062	0.508287	0.491713	152	173	183	216	0	0	724
3	208122522	208133256	GRMZM2G054715	0.569406	0.430594	3182	2271	2351	2930	0	0	10734
3	208139058	208145192	GRMZM2G054470	0.593577	0.406423	1623	1219	1274	2018	0	0	6134
3	208134373	208137677	GRMZM2G054663	0.578087	0.421913	1013	712	682	897	0	0	3304
3	208168726	208194488	GRMZM2G178227	0.555003	0.444997	7492	5431	6033	6806	0	0	25762
3	208411906	208423616	GRMZM2G085078	0.565329	0.434671	3084	2327	2763	3536	0	0	11710
3	208482741	208483182	GRMZM2G452801	0.283447	0.716553	77	131	185	48	0	0	441
3	208488910	208489749	GRMZM2G452807	0.359952	0.640048	160	235	302	142	0	0	839
3	208492369	208496306	GRMZM2G150160	0.582169	0.417831	1212	824	821	1080	0	0	3937
3	208546054	208552819	GRMZM2G152127	0.571323	0.428677	1774	1496	1404	2091	0	0	6765
3	208593960	208596741	GRMZM2G475656	0.422869	0.577131	580	811	794	596	0	0	2781
3	208600657	208600932	GRMZM5G824524	0.429091	0.570909	57	90	67	61	0	0	275
3	208615873	208618952	GRMZM2G077375	0.403702	0.596298	615	932	904	628	0	0	3079
3	208621832	208624131	GRMZM2G077401	0.440626	0.559374	458	665	621	555	0	0	2299
3	208692474	208697513	GRMZM2G077607	0.470728	0.529272	1011	1369	1298	1361	0	0	5039
3	208704632	208708900	GRMZM2G022052	0.554124	0.422446	1210	975	828	1155	100	0	4268
3	208793349	208794644	GRMZM2G366520	0.300386	0.699614	237	454	452	152	0	0	1295
3	208800762	208803537	GRMZM2G369216	0.594955	0.405045	741	503	621	910	0	0	2775
3	208862304	208867530	GRMZM2G127780	0.610984	0.389016	1746	1041	992	1447	0	0	5226
3	208906768	208917923	GRMZM2G461356	0.539310	0.460690	2960	2993	2146	3056	0	0	11155
3	208968455	208970030	GRMZM2G012233	0.433651	0.566349	337	445	447	346	0	0	1575
